,Current Injected (pA),,,,,,,,,,,,
Time (ms),700,750,800,850,900,,,,,,,,
5.00,-5.95E-02,-5.92E-02,-5.95E-02,-5.93E-02,-5.94E-02,,,,,,,,
5.10,-5.96E-02,-5.93E-02,-5.95E-02,-5.93E-02,-5.95E-02,,,,,,,,
5.20,-5.95E-02,-5.93E-02,-5.94E-02,-5.93E-02,-5.95E-02,,,,,,,,
5.30,-5.94E-02,-5.92E-02,-5.94E-02,-5.93E-02,-5.94E-02,,,,,,,,
5.40,-5.95E-02,-5.92E-02,-5.93E-02,-5.92E-02,-5.95E-02,,,,,,,,
5.50,-5.94E-02,-5.92E-02,-5.95E-02,-5.92E-02,-5.94E-02,,,,,,,,
5.60,-5.94E-02,-5.94E-02,-5.93E-02,-5.93E-02,-5.95E-02,,,,,,,,
5.70,-5.95E-02,-5.93E-02,-5.94E-02,-5.93E-02,-5.95E-02,,,,,,,,
5.80,-5.94E-02,-5.93E-02,-5.95E-02,-5.92E-02,-5.94E-02,,,,,,,,
5.90,-5.95E-02,-5.93E-02,-5.94E-02,-5.93E-02,-5.94E-02,,,,,,,,
6.00,-5.95E-02,-5.92E-02,-5.93E-02,-5.93E-02,-5.94E-02,,,,,,,,
6.10,-5.96E-02,-5.93E-02,-5.93E-02,-5.93E-02,-5.93E-02,,,,,,,,
6.20,-5.95E-02,-5.93E-02,-5.94E-02,-5.93E-02,-5.94E-02,,,,,,,,
6.30,-5.96E-02,-5.92E-02,-5.94E-02,-5.93E-02,-5.93E-02,,,,,,,,
6.40,-5.95E-02,-5.92E-02,-5.94E-02,-5.92E-02,-5.95E-02,,,,,,,,
6.50,-5.97E-02,-5.92E-02,-5.93E-02,-5.92E-02,-5.94E-02,,,,,,,,
6.60,-5.95E-02,-5.92E-02,-5.95E-02,-5.93E-02,-5.94E-02,,,,,,,,
6.70,-5.94E-02,-5.94E-02,-5.94E-02,-5.94E-02,-5.94E-02,,,,,,,,
6.80,-5.94E-02,-5.94E-02,-5.94E-02,-5.93E-02,-5.95E-02,,,,,,,,
6.90,-5.96E-02,-5.92E-02,-5.94E-02,-5.94E-02,-5.94E-02,,,,,,,,
7.00,-5.95E-02,-5.92E-02,-5.95E-02,-5.93E-02,-5.94E-02,,,,,,,,
7.10,-5.94E-02,-5.92E-02,-5.93E-02,-5.92E-02,-5.93E-02,,,,,,,,
7.20,-5.94E-02,-5.93E-02,-5.95E-02,-5.93E-02,-5.94E-02,,,,,,,,
7.30,-5.94E-02,-5.92E-02,-5.94E-02,-5.93E-02,-5.95E-02,,,,,,,,
7.40,-5.94E-02,-5.94E-02,-5.95E-02,-5.94E-02,-5.94E-02,,,,,,,,
7.50,-5.95E-02,-5.94E-02,-5.94E-02,-5.93E-02,-5.94E-02,,,,,,,,
7.60,-5.94E-02,-5.94E-02,-5.94E-02,-5.94E-02,-5.93E-02,,,,,,,,
7.70,-5.96E-02,-5.94E-02,-5.94E-02,-5.92E-02,-5.95E-02,,,,,,,,
7.80,-5.95E-02,-5.93E-02,-5.95E-02,-5.92E-02,-5.94E-02,,,,,,,,
7.90,-5.95E-02,-5.94E-02,-5.94E-02,-5.93E-02,-5.96E-02,,,,,,,,
8.00,-5.95E-02,-5.93E-02,-5.95E-02,-5.94E-02,-5.94E-02,,,,,,,,
8.10,-5.95E-02,-5.92E-02,-5.94E-02,-5.92E-02,-5.95E-02,,,,,,,,
8.20,-5.95E-02,-5.92E-02,-5.93E-02,-5.92E-02,-5.93E-02,,,,,,,,
8.30,-5.94E-02,-5.93E-02,-5.94E-02,-5.93E-02,-5.95E-02,,,,,,,,
8.40,-5.95E-02,-5.92E-02,-5.93E-02,-5.94E-02,-5.94E-02,,,,,,,,
8.50,-5.95E-02,-5.92E-02,-5.94E-02,-5.93E-02,-5.94E-02,,,,,,,,
8.60,-5.94E-02,-5.93E-02,-5.94E-02,-5.94E-02,-5.94E-02,,,,,,,,
8.70,-5.96E-02,-5.92E-02,-5.95E-02,-5.94E-02,-5.94E-02,,,,,,,,
8.80,-5.96E-02,-5.93E-02,-5.93E-02,-5.94E-02,-5.94E-02,,,,,,,,
8.90,-5.95E-02,-5.92E-02,-5.95E-02,-5.94E-02,-5.95E-02,,,,,,,,
9.00,-5.96E-02,-5.93E-02,-5.94E-02,-5.92E-02,-5.96E-02,,,,,,,,
9.10,-5.95E-02,-5.93E-02,-5.94E-02,-5.93E-02,-5.94E-02,,,,,,,,
9.20,-5.94E-02,-5.93E-02,-5.94E-02,-5.93E-02,-5.96E-02,,,,,,,,
9.30,-5.95E-02,-5.93E-02,-5.94E-02,-5.94E-02,-5.94E-02,,,,,,,,
9.40,-5.94E-02,-5.93E-02,-5.93E-02,-5.92E-02,-5.94E-02,,,,,,,,
9.50,-5.95E-02,-5.91E-02,-5.94E-02,-5.93E-02,-5.94E-02,,,,,,,,
9.60,-5.94E-02,-5.92E-02,-5.94E-02,-5.92E-02,-5.94E-02,,,,,,,,
9.70,-5.95E-02,-5.91E-02,-5.92E-02,-5.93E-02,-5.94E-02,,,,,,,,
9.80,-5.95E-02,-5.92E-02,-5.94E-02,-5.92E-02,-5.95E-02,,,,,,,,
9.90,-5.97E-02,-5.92E-02,-5.95E-02,-5.92E-02,-5.94E-02,,,,,,,,
10.00,-5.96E-02,-5.93E-02,-5.94E-02,-5.94E-02,-5.93E-02,,,,,,,,
10.10,-5.95E-02,-5.94E-02,-5.94E-02,-5.92E-02,-5.94E-02,,,,,,,,
10.20,-5.69E-02,-5.65E-02,-5.65E-02,-5.63E-02,-5.62E-02,,,,,,,,
10.30,-5.62E-02,-5.58E-02,-5.57E-02,-5.54E-02,-5.53E-02,,,,,,,,
10.40,-5.56E-02,-5.51E-02,-5.50E-02,-5.47E-02,-5.44E-02,,,,,,,,
10.50,-5.52E-02,-5.44E-02,-5.44E-02,-5.39E-02,-5.38E-02,,,,,,,,
10.60,-5.45E-02,-5.39E-02,-5.37E-02,-5.32E-02,-5.30E-02,,,,,,,,
10.70,-5.38E-02,-5.34E-02,-5.31E-02,-5.27E-02,-5.23E-02,,,,,,,,
10.80,-5.34E-02,-5.27E-02,-5.24E-02,-5.19E-02,-5.17E-02,,,,,,,,
10.90,-5.28E-02,-5.20E-02,-5.19E-02,-5.13E-02,-5.09E-02,,,,,,,,
11.00,-5.22E-02,-5.15E-02,-5.11E-02,-5.08E-02,-5.02E-02,,,,,,,,
11.10,-5.18E-02,-5.09E-02,-5.07E-02,-5.01E-02,-4.96E-02,,,,,,,,
11.20,-5.11E-02,-5.06E-02,-5.00E-02,-4.95E-02,-4.89E-02,,,,,,,,
11.30,-5.08E-02,-4.99E-02,-4.97E-02,-4.88E-02,-4.84E-02,,,,,,,,
11.40,-5.03E-02,-4.94E-02,-4.90E-02,-4.83E-02,-4.78E-02,,,,,,,,
11.50,-4.98E-02,-4.90E-02,-4.86E-02,-4.78E-02,-4.71E-02,,,,,,,,
11.60,-4.93E-02,-4.83E-02,-4.79E-02,-4.73E-02,-4.65E-02,,,,,,,,
11.70,-4.89E-02,-4.80E-02,-4.76E-02,-4.65E-02,-4.61E-02,,,,,,,,
11.80,-4.85E-02,-4.73E-02,-4.68E-02,-4.61E-02,-4.54E-02,,,,,,,,
11.90,-4.80E-02,-4.70E-02,-4.66E-02,-4.55E-02,-4.48E-02,,,,,,,,
12.00,-4.76E-02,-4.65E-02,-4.58E-02,-4.50E-02,-4.42E-02,,,,,,,,
12.10,-4.72E-02,-4.61E-02,-4.55E-02,-4.46E-02,-4.38E-02,,,,,,,,
12.20,-4.67E-02,-4.56E-02,-4.50E-02,-4.40E-02,-4.33E-02,,,,,,,,
12.30,-4.64E-02,-4.52E-02,-4.46E-02,-4.35E-02,-4.28E-02,,,,,,,,
12.40,-4.60E-02,-4.47E-02,-4.40E-02,-4.30E-02,-4.21E-02,,,,,,,,
12.50,-4.55E-02,-4.43E-02,-4.35E-02,-4.25E-02,-4.16E-02,,,,,,,,
12.60,-4.50E-02,-4.40E-02,-4.31E-02,-4.21E-02,-4.10E-02,,,,,,,,
12.70,-4.46E-02,-4.34E-02,-4.25E-02,-4.14E-02,-4.07E-02,,,,,,,,
12.80,-4.43E-02,-4.30E-02,-4.23E-02,-4.09E-02,-4.01E-02,,,,,,,,
12.90,-4.39E-02,-4.26E-02,-4.18E-02,-4.05E-02,-3.97E-02,,,,,,,,
13.00,-4.34E-02,-4.22E-02,-4.13E-02,-4.02E-02,-3.92E-02,,,,,,,,
13.10,-4.31E-02,-4.19E-02,-4.09E-02,-3.96E-02,-3.87E-02,,,,,,,,
13.20,-4.28E-02,-4.13E-02,-4.04E-02,-3.92E-02,-3.81E-02,,,,,,,,
13.30,-4.25E-02,-4.10E-02,-4.00E-02,-3.87E-02,-3.76E-02,,,,,,,,
13.40,-4.20E-02,-4.06E-02,-3.96E-02,-3.83E-02,-3.72E-02,,,,,,,,
13.50,-4.17E-02,-4.02E-02,-3.91E-02,-3.78E-02,-3.69E-02,,,,,,,,
13.60,-4.13E-02,-3.98E-02,-3.88E-02,-3.74E-02,-3.64E-02,,,,,,,,
13.70,-4.09E-02,-3.93E-02,-3.83E-02,-3.70E-02,-3.58E-02,,,,,,,,
13.80,-4.06E-02,-3.91E-02,-3.80E-02,-3.66E-02,-3.53E-02,,,,,,,,
13.90,-4.01E-02,-3.85E-02,-3.74E-02,-3.62E-02,-3.49E-02,,,,,,,,
14.00,-3.98E-02,-3.83E-02,-3.72E-02,-3.56E-02,-3.45E-02,,,,,,,,
14.10,-3.95E-02,-3.78E-02,-3.67E-02,-3.53E-02,-3.41E-02,,,,,,,,
14.20,-3.91E-02,-3.75E-02,-3.65E-02,-3.48E-02,-3.36E-02,,,,,,,,
14.30,-3.89E-02,-3.71E-02,-3.60E-02,-3.45E-02,-3.32E-02,,,,,,,,
14.40,-3.84E-02,-3.68E-02,-3.56E-02,-3.42E-02,-3.27E-02,,,,,,,,
14.50,-3.81E-02,-3.64E-02,-3.51E-02,-3.37E-02,-3.24E-02,,,,,,,,
14.60,-3.79E-02,-3.60E-02,-3.48E-02,-3.34E-02,-3.20E-02,,,,,,,,
14.70,-3.75E-02,-3.57E-02,-3.45E-02,-3.30E-02,-3.16E-02,,,,,,,,
14.80,-3.71E-02,-3.55E-02,-3.41E-02,-3.25E-02,-3.11E-02,,,,,,,,
14.90,-3.69E-02,-3.51E-02,-3.37E-02,-3.23E-02,-3.06E-02,,,,,,,,
15.00,-3.64E-02,-3.48E-02,-3.35E-02,-3.18E-02,-3.03E-02,,,,,,,,
15.10,-3.61E-02,-3.45E-02,-3.31E-02,-3.14E-02,-3.00E-02,,,,,,,,
15.20,-3.59E-02,-3.40E-02,-3.27E-02,-3.11E-02,-2.93E-02,,,,,,,,
15.30,-3.57E-02,-3.37E-02,-3.24E-02,-3.08E-02,-2.93E-02,,,,,,,,
15.40,-3.55E-02,-3.34E-02,-3.21E-02,-3.03E-02,-2.90E-02,,,,,,,,
15.50,-3.50E-02,-3.32E-02,-3.16E-02,-2.99E-02,-2.83E-02,,,,,,,,
15.60,-3.49E-02,-3.29E-02,-3.15E-02,-2.97E-02,-2.81E-02,,,,,,,,
15.70,-3.44E-02,-3.25E-02,-3.11E-02,-2.93E-02,-2.78E-02,,,,,,,,
15.80,-3.43E-02,-3.23E-02,-3.07E-02,-2.89E-02,-2.74E-02,,,,,,,,
15.90,-3.38E-02,-3.20E-02,-3.05E-02,-2.85E-02,-2.71E-02,,,,,,,,
16.00,-3.37E-02,-3.17E-02,-3.02E-02,-2.83E-02,-2.67E-02,,,,,,,,
16.10,-3.35E-02,-3.14E-02,-2.97E-02,-2.79E-02,-2.63E-02,,,,,,,,
16.20,-3.32E-02,-3.11E-02,-2.95E-02,-2.75E-02,-2.58E-02,,,,,,,,
16.30,-3.28E-02,-3.09E-02,-2.93E-02,-2.72E-02,-2.56E-02,,,,,,,,
16.40,-3.25E-02,-3.06E-02,-2.90E-02,-2.68E-02,-2.53E-02,,,,,,,,
16.50,-3.24E-02,-3.03E-02,-2.86E-02,-2.66E-02,-2.49E-02,,,,,,,,
16.60,-3.21E-02,-3.00E-02,-2.83E-02,-2.61E-02,-2.46E-02,,,,,,,,
16.70,-3.19E-02,-2.98E-02,-2.81E-02,-2.60E-02,-2.43E-02,,,,,,,,
16.80,-3.15E-02,-2.94E-02,-2.77E-02,-2.56E-02,-2.39E-02,,,,,,,,
16.90,-3.15E-02,-2.92E-02,-2.75E-02,-2.53E-02,-2.35E-02,,,,,,,,
17.00,-3.11E-02,-2.89E-02,-2.72E-02,-2.49E-02,-2.32E-02,,,,,,,,
17.10,-3.09E-02,-2.89E-02,-2.68E-02,-2.47E-02,-2.28E-02,,,,,,,,
17.20,-3.08E-02,-2.85E-02,-2.66E-02,-2.43E-02,-2.26E-02,,,,,,,,
17.30,-3.02E-02,-2.85E-02,-2.62E-02,-2.41E-02,-2.21E-02,,,,,,,,
17.40,-3.04E-02,-2.80E-02,-2.61E-02,-2.38E-02,-2.17E-02,,,,,,,,
17.50,-2.99E-02,-2.79E-02,-2.60E-02,-2.34E-02,-2.13E-02,,,,,,,,
17.60,-2.97E-02,-2.77E-02,-2.57E-02,-2.32E-02,-2.10E-02,,,,,,,,
17.70,-2.96E-02,-2.75E-02,-2.56E-02,-2.29E-02,-2.06E-02,,,,,,,,
17.80,-2.93E-02,-2.74E-02,-2.53E-02,-2.26E-02,-2.02E-02,,,,,,,,
17.90,-2.90E-02,-2.70E-02,-2.51E-02,-2.23E-02,-1.97E-02,,,,,,,,
18.00,-2.88E-02,-2.68E-02,-2.49E-02,-2.19E-02,-1.93E-02,,,,,,,,
18.10,-2.87E-02,-2.66E-02,-2.46E-02,-2.15E-02,-1.89E-02,,,,,,,,
18.20,-2.86E-02,-2.65E-02,-2.43E-02,-2.13E-02,-1.85E-02,,,,,,,,
18.30,-2.84E-02,-2.63E-02,-2.41E-02,-2.09E-02,-1.80E-02,,,,,,,,
18.40,-2.82E-02,-2.61E-02,-2.40E-02,-2.07E-02,-1.74E-02,,,,,,,,
18.50,-2.81E-02,-2.59E-02,-2.36E-02,-2.01E-02,-1.69E-02,,,,,,,,
18.60,-2.78E-02,-2.57E-02,-2.37E-02,-1.99E-02,-1.63E-02,,,,,,,,
18.70,-2.78E-02,-2.56E-02,-2.32E-02,-1.96E-02,-1.55E-02,,,,,,,,
18.80,-2.75E-02,-2.55E-02,-2.32E-02,-1.93E-02,-1.47E-02,,,,,,,,
18.90,-2.74E-02,-2.53E-02,-2.29E-02,-1.88E-02,-1.38E-02,,,,,,,,
19.00,-2.74E-02,-2.51E-02,-2.28E-02,-1.83E-02,-1.28E-02,,,,,,,,
19.10,-2.72E-02,-2.49E-02,-2.25E-02,-1.78E-02,-1.13E-02,,,,,,,,
19.20,-2.70E-02,-2.50E-02,-2.24E-02,-1.74E-02,-9.77E-03,,,,,,,,
19.30,-2.69E-02,-2.46E-02,-2.22E-02,-1.70E-02,-7.49E-03,,,,,,,,
19.40,-2.68E-02,-2.45E-02,-2.20E-02,-1.62E-02,-4.43E-03,,,,,,,,
19.50,-2.67E-02,-2.44E-02,-2.20E-02,-1.57E-02,4.37E-04,,,,,,,,
19.60,-2.66E-02,-2.44E-02,-2.15E-02,-1.49E-02,7.64E-03,,,,,,,,
19.70,-2.64E-02,-2.42E-02,-2.14E-02,-1.42E-02,1.74E-02,,,,,,,,
19.80,-2.64E-02,-2.40E-02,-2.13E-02,-1.32E-02,2.91E-02,,,,,,,,
19.90,-2.61E-02,-2.40E-02,-2.09E-02,-1.18E-02,4.10E-02,,,,,,,,
20.00,-2.60E-02,-2.40E-02,-2.10E-02,-1.01E-02,5.09E-02,,,,,,,,
20.10,-2.58E-02,-2.36E-02,-2.07E-02,-7.86E-03,5.72E-02,,,,,,,,
20.20,-2.60E-02,-2.37E-02,-2.05E-02,-4.59E-03,6.03E-02,,,,,,,,
20.30,-2.59E-02,-2.38E-02,-2.04E-02,6.55E-04,6.14E-02,,,,,,,,
20.40,-2.59E-02,-2.36E-02,-2.01E-02,8.30E-03,6.17E-02,,,,,,,,
20.50,-2.56E-02,-2.35E-02,-2.00E-02,1.84E-02,6.12E-02,,,,,,,,
20.60,-2.58E-02,-2.36E-02,-1.98E-02,2.98E-02,6.06E-02,,,,,,,,
20.70,-2.58E-02,-2.34E-02,-1.97E-02,4.16E-02,5.95E-02,,,,,,,,
20.80,-2.57E-02,-2.34E-02,-1.96E-02,5.12E-02,5.87E-02,,,,,,,,
20.90,-2.56E-02,-2.34E-02,-1.93E-02,5.72E-02,5.74E-02,,,,,,,,
21.00,-2.56E-02,-2.33E-02,-1.91E-02,6.02E-02,5.58E-02,,,,,,,,
21.10,-2.57E-02,-2.33E-02,-1.88E-02,6.12E-02,5.46E-02,,,,,,,,
21.20,-2.56E-02,-2.33E-02,-1.88E-02,6.14E-02,5.31E-02,,,,,,,,
21.30,-2.56E-02,-2.34E-02,-1.85E-02,6.09E-02,5.14E-02,,,,,,,,
21.40,-2.56E-02,-2.34E-02,-1.82E-02,6.01E-02,5.00E-02,,,,,,,,
21.50,-2.56E-02,-2.32E-02,-1.80E-02,5.95E-02,4.86E-02,,,,,,,,
21.60,-2.57E-02,-2.35E-02,-1.78E-02,5.84E-02,4.70E-02,,,,,,,,
21.70,-2.58E-02,-2.34E-02,-1.75E-02,5.70E-02,4.55E-02,,,,,,,,
21.80,-2.57E-02,-2.35E-02,-1.70E-02,5.57E-02,4.40E-02,,,,,,,,
21.90,-2.57E-02,-2.35E-02,-1.68E-02,5.42E-02,4.27E-02,,,,,,,,
22.00,-2.58E-02,-2.36E-02,-1.63E-02,5.28E-02,4.13E-02,,,,,,,,
22.10,-2.61E-02,-2.36E-02,-1.58E-02,5.14E-02,4.02E-02,,,,,,,,
22.20,-2.60E-02,-2.37E-02,-1.54E-02,4.99E-02,3.91E-02,,,,,,,,
22.30,-2.61E-02,-2.40E-02,-1.47E-02,4.84E-02,3.79E-02,,,,,,,,
22.40,-2.62E-02,-2.40E-02,-1.38E-02,4.69E-02,3.67E-02,,,,,,,,
22.50,-2.64E-02,-2.42E-02,-1.28E-02,4.55E-02,3.56E-02,,,,,,,,
22.60,-2.65E-02,-2.42E-02,-1.12E-02,4.40E-02,3.48E-02,,,,,,,,
22.70,-2.66E-02,-2.45E-02,-9.05E-03,4.26E-02,3.37E-02,,,,,,,,
22.80,-2.66E-02,-2.46E-02,-5.90E-03,4.15E-02,3.29E-02,,,,,,,,
22.90,-2.69E-02,-2.46E-02,-4.06E-04,4.01E-02,3.20E-02,,,,,,,,
23.00,-2.70E-02,-2.50E-02,6.74E-03,3.88E-02,3.13E-02,,,,,,,,
23.10,-2.71E-02,-2.52E-02,1.58E-02,3.77E-02,3.04E-02,,,,,,,,
23.20,-2.72E-02,-2.54E-02,2.66E-02,3.66E-02,2.98E-02,,,,,,,,
23.30,-2.74E-02,-2.56E-02,3.81E-02,3.56E-02,2.88E-02,,,,,,,,
23.40,-2.75E-02,-2.57E-02,4.81E-02,3.44E-02,2.80E-02,,,,,,,,
23.50,-2.77E-02,-2.60E-02,5.52E-02,3.36E-02,2.73E-02,,,,,,,,
23.60,-2.78E-02,-2.63E-02,5.89E-02,3.26E-02,2.66E-02,,,,,,,,
23.70,-2.80E-02,-2.65E-02,6.04E-02,3.18E-02,2.60E-02,,,,,,,,
23.80,-2.83E-02,-2.68E-02,6.07E-02,3.11E-02,2.54E-02,,,,,,,,
23.90,-2.83E-02,-2.69E-02,6.08E-02,3.04E-02,2.46E-02,,,,,,,,
24.00,-2.85E-02,-2.71E-02,6.01E-02,2.95E-02,2.41E-02,,,,,,,,
24.10,-2.86E-02,-2.74E-02,5.93E-02,2.88E-02,2.37E-02,,,,,,,,
24.20,-2.88E-02,-2.75E-02,5.82E-02,2.80E-02,2.33E-02,,,,,,,,
24.30,-2.92E-02,-2.78E-02,5.70E-02,2.72E-02,2.28E-02,,,,,,,,
24.40,-2.94E-02,-2.81E-02,5.57E-02,2.66E-02,2.24E-02,,,,,,,,
24.50,-2.95E-02,-2.84E-02,5.44E-02,2.60E-02,2.19E-02,,,,,,,,
24.60,-2.96E-02,-2.85E-02,5.29E-02,2.56E-02,2.14E-02,,,,,,,,
24.70,-2.98E-02,-2.88E-02,5.14E-02,2.49E-02,2.09E-02,,,,,,,,
24.80,-3.01E-02,-2.90E-02,5.00E-02,2.44E-02,2.04E-02,,,,,,,,
24.90,-3.02E-02,-2.93E-02,4.85E-02,2.38E-02,2.00E-02,,,,,,,,
25.00,-3.03E-02,-2.95E-02,4.71E-02,2.33E-02,1.94E-02,,,,,,,,
25.10,-3.06E-02,-2.98E-02,4.56E-02,2.28E-02,1.91E-02,,,,,,,,
25.20,-3.07E-02,-3.00E-02,4.43E-02,2.24E-02,1.86E-02,,,,,,,,
25.30,-3.09E-02,-3.02E-02,4.31E-02,2.20E-02,1.81E-02,,,,,,,,
25.40,-3.10E-02,-3.03E-02,4.18E-02,2.13E-02,1.79E-02,,,,,,,,
25.50,-3.12E-02,-3.07E-02,4.05E-02,2.10E-02,1.75E-02,,,,,,,,
25.60,-3.14E-02,-3.09E-02,3.92E-02,2.04E-02,1.70E-02,,,,,,,,
25.70,-3.15E-02,-3.09E-02,3.83E-02,2.00E-02,1.66E-02,,,,,,,,
25.80,-3.17E-02,-3.13E-02,3.70E-02,1.96E-02,1.63E-02,,,,,,,,
25.90,-3.20E-02,-3.14E-02,3.60E-02,1.91E-02,1.61E-02,,,,,,,,
26.00,-3.20E-02,-3.16E-02,3.50E-02,1.87E-02,1.55E-02,,,,,,,,
26.10,-3.22E-02,-3.19E-02,3.41E-02,1.82E-02,1.52E-02,,,,,,,,
26.20,-3.24E-02,-3.20E-02,3.32E-02,1.79E-02,1.49E-02,,,,,,,,
26.30,-3.25E-02,-3.22E-02,3.24E-02,1.74E-02,1.44E-02,,,,,,,,
26.40,-3.26E-02,-3.24E-02,3.17E-02,1.71E-02,1.40E-02,,,,,,,,
26.50,-3.27E-02,-3.26E-02,3.08E-02,1.68E-02,1.36E-02,,,,,,,,
26.60,-3.29E-02,-3.26E-02,3.01E-02,1.63E-02,1.31E-02,,,,,,,,
26.70,-3.29E-02,-3.29E-02,2.92E-02,1.60E-02,1.26E-02,,,,,,,,
26.80,-3.31E-02,-3.31E-02,2.86E-02,1.57E-02,1.22E-02,,,,,,,,
26.90,-3.32E-02,-3.30E-02,2.78E-02,1.54E-02,1.18E-02,,,,,,,,
27.00,-3.35E-02,-3.32E-02,2.71E-02,1.50E-02,1.14E-02,,,,,,,,
27.10,-3.34E-02,-3.34E-02,2.65E-02,1.46E-02,1.10E-02,,,,,,,,
